food,foodLabel,subclass_of,subclass_ofLabel,serving_temperature,serving_temperatureLabel,color,colorLabel
http://www.wikidata.org/entity/Q697089,tea egg,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q697089,tea egg,http://www.wikidata.org/entity/Q746549,dish,,,,
http://www.wikidata.org/entity/Q698818,sweetheart cake,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q701756,Kimchi-jjigae,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q701756,Kimchi-jjigae,http://www.wikidata.org/entity/Q1062483,jjigae,,,,
http://www.wikidata.org/entity/Q704006,budae-jjigae,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q704006,budae-jjigae,http://www.wikidata.org/entity/Q41415,soup,,,,
http://www.wikidata.org/entity/Q704006,budae-jjigae,http://www.wikidata.org/entity/Q1062483,jjigae,,,,
http://www.wikidata.org/entity/Q707630,Obatzda,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q707630,Obatzda,http://www.wikidata.org/entity/Q10943,cheese,,,,
http://www.wikidata.org/entity/Q707630,Obatzda,http://www.wikidata.org/entity/Q3323634,fresh cheese,,,,
http://www.wikidata.org/entity/Q708906,turnip cake,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q710618,oyster omelette,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q710618,oyster omelette,http://www.wikidata.org/entity/Q746549,dish,,,,
http://www.wikidata.org/entity/Q712773,Shin Ramyun,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q713892,Yong tau foo,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q713892,Yong tau foo,http://www.wikidata.org/entity/Q41415,soup,,,,
http://www.wikidata.org/entity/Q716842,miyeok guk,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q716842,miyeok guk,http://www.wikidata.org/entity/Q41415,soup,,,,
http://www.wikidata.org/entity/Q716842,miyeok guk,http://www.wikidata.org/entity/Q909643,guk,,,,
http://www.wikidata.org/entity/Q717136,seolleongtang,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q717136,seolleongtang,http://www.wikidata.org/entity/Q41415,soup,,,,
http://www.wikidata.org/entity/Q717136,seolleongtang,http://www.wikidata.org/entity/Q909643,guk,,,,
http://www.wikidata.org/entity/Q718010,Suncake,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q718010,Suncake,http://www.wikidata.org/entity/Q44541,pancake,,,,
http://www.wikidata.org/entity/Q719458,brain,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q722595,quiche,http://www.wikidata.org/entity/Q2095,food,http://www.wikidata.org/entity/Q270952,cold,,
http://www.wikidata.org/entity/Q722595,quiche,http://www.wikidata.org/entity/Q746549,dish,http://www.wikidata.org/entity/Q270952,cold,,
http://www.wikidata.org/entity/Q722595,quiche,http://www.wikidata.org/entity/Q1142483,tart,http://www.wikidata.org/entity/Q270952,cold,,
http://www.wikidata.org/entity/Q722595,quiche,http://www.wikidata.org/entity/Q2957687,meat pastry,http://www.wikidata.org/entity/Q270952,cold,,
http://www.wikidata.org/entity/Q722595,quiche,http://www.wikidata.org/entity/Q2095,food,http://www.wikidata.org/entity/Q28128222,hot,,
http://www.wikidata.org/entity/Q722595,quiche,http://www.wikidata.org/entity/Q746549,dish,http://www.wikidata.org/entity/Q28128222,hot,,
http://www.wikidata.org/entity/Q722595,quiche,http://www.wikidata.org/entity/Q1142483,tart,http://www.wikidata.org/entity/Q28128222,hot,,
http://www.wikidata.org/entity/Q722595,quiche,http://www.wikidata.org/entity/Q2957687,meat pastry,http://www.wikidata.org/entity/Q28128222,hot,,
http://www.wikidata.org/entity/Q725125,Ma'amoul,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q725125,Ma'amoul,http://www.wikidata.org/entity/Q182940,dessert,,,,
http://www.wikidata.org/entity/Q727198,Sinseollo,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q727198,Sinseollo,http://www.wikidata.org/entity/Q41415,soup,,,,
http://www.wikidata.org/entity/Q736427,staple food,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q743144,Heart of palm,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q746549,dish,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q746549,dish,http://www.wikidata.org/entity/Q2424752,product,,,,
http://www.wikidata.org/entity/Q746549,dish,http://www.wikidata.org/entity/Q8205328,artificial physical object,,,,
http://www.wikidata.org/entity/Q747302,tamagoyaki,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q747302,tamagoyaki,http://www.wikidata.org/entity/Q28100194,egg dish,,,,
http://www.wikidata.org/entity/Q748611,finger food,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q748611,finger food,http://www.wikidata.org/entity/Q746549,dish,,,,
http://www.wikidata.org/entity/Q749316,snack,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q751718,space food,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q751718,space food,http://www.wikidata.org/entity/Q1422299,nutriment,,,,
http://www.wikidata.org/entity/Q751728,frozen food,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q752006,chapati,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q752006,chapati,http://www.wikidata.org/entity/Q666242,flatbread,,,,
http://www.wikidata.org/entity/Q752006,chapati,http://www.wikidata.org/entity/Q748611,finger food,,,,
http://www.wikidata.org/entity/Q752006,chapati,http://www.wikidata.org/entity/Q2688167,Indian bread,,,,
http://www.wikidata.org/entity/Q752006,chapati,http://www.wikidata.org/entity/Q5702275,unleavened bread,,,,
http://www.wikidata.org/entity/Q752006,chapati,http://www.wikidata.org/entity/Q48731366,Pakistani bread,,,,
http://www.wikidata.org/entity/Q752276,functional food,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q761712,pollock roe,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q763843,Sopaipilla,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q763843,Sopaipilla,http://www.wikidata.org/entity/Q192783,doughnut,,,,
http://www.wikidata.org/entity/Q765257,Graham bread,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q765257,Graham bread,http://www.wikidata.org/entity/Q7802,bread,,,,
http://www.wikidata.org/entity/Q768267,breakfast cereal,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q768564,Pistou,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q768564,Pistou,http://www.wikidata.org/entity/Q178359,sauce,,,,
http://www.wikidata.org/entity/Q768596,Michetta,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q768596,Michetta,http://www.wikidata.org/entity/Q7802,bread,,,,
http://www.wikidata.org/entity/Q769635,Biscotti,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q769635,Biscotti,http://www.wikidata.org/entity/Q13266,cookie,,,,
http://www.wikidata.org/entity/Q769635,Biscotti,http://www.wikidata.org/entity/Q13270,biscuit,,,,
http://www.wikidata.org/entity/Q790433,challah,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q790433,challah,http://www.wikidata.org/entity/Q7802,bread,,,,
http://www.wikidata.org/entity/Q796758,Egg white,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q796758,Egg white,http://www.wikidata.org/entity/Q93189,egg,,,,
http://www.wikidata.org/entity/Q797734,baba,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q797734,baba,http://www.wikidata.org/entity/Q13276,cake,,,,
http://www.wikidata.org/entity/Q797734,baba,http://www.wikidata.org/entity/Q267726,Easter bread,,,,
http://www.wikidata.org/entity/Q797971,baby food,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q798459,Backmalz,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q798459,Backmalz,http://www.wikidata.org/entity/Q152024,malt,,,,
http://www.wikidata.org/entity/Q816704,pâté,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q816704,pâté,http://www.wikidata.org/entity/Q746549,dish,,,,
http://www.wikidata.org/entity/Q837480,aspic,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q837480,aspic,http://www.wikidata.org/entity/Q746549,dish,,,,
http://www.wikidata.org/entity/Q838462,Pork chop bun,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q838462,Pork chop bun,http://www.wikidata.org/entity/Q28803,sandwich,,,,
http://www.wikidata.org/entity/Q838462,Pork chop bun,http://www.wikidata.org/entity/Q28100020,pork dish,,,,
http://www.wikidata.org/entity/Q846332,Pane sciocco,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q846376,soufflé,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q846376,soufflé,http://www.wikidata.org/entity/Q746549,dish,,,,
http://www.wikidata.org/entity/Q849058,beef Stroganoff,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q849058,beef Stroganoff,http://www.wikidata.org/entity/Q746549,dish,,,,
http://www.wikidata.org/entity/Q849369,Bresse chicken,http://www.wikidata.org/entity/Q2095,food,,,http://www.wikidata.org/entity/Q23444,white
http://www.wikidata.org/entity/Q851384,junk food,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q851714,manduguk,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q851714,manduguk,http://www.wikidata.org/entity/Q41415,soup,,,,
http://www.wikidata.org/entity/Q851714,manduguk,http://www.wikidata.org/entity/Q909643,guk,,,,
http://www.wikidata.org/entity/Q854342,panettone,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q854342,panettone,http://www.wikidata.org/entity/Q3712615,Christmas dessert,,,,
http://www.wikidata.org/entity/Q274151,fried egg,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q274151,fried egg,http://www.wikidata.org/entity/Q746549,dish,,,,
http://www.wikidata.org/entity/Q275068,broth,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q275068,broth,http://www.wikidata.org/entity/Q11435,liquid,,,,
http://www.wikidata.org/entity/Q276303,Mousefood,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q279575,Khachapuri,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q279575,Khachapuri,http://www.wikidata.org/entity/Q13360264,pie,,,,
http://www.wikidata.org/entity/Q281385,Lo mein,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q282620,Vetkoek,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q282620,Vetkoek,http://www.wikidata.org/entity/Q5503624,fried dough,,,,
http://www.wikidata.org/entity/Q283740,Poffertjes,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q283740,Poffertjes,http://www.wikidata.org/entity/Q44541,pancake,,,,
http://www.wikidata.org/entity/Q284215,fairy bread,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q285335,spirulina,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q285335,spirulina,http://www.wikidata.org/entity/Q645858,dietary supplement,,,,
http://www.wikidata.org/entity/Q285335,spirulina,http://www.wikidata.org/entity/Q1806341,novel food,,,,
http://www.wikidata.org/entity/Q302169,balut,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q302169,balut,http://www.wikidata.org/entity/Q746549,dish,,,,
http://www.wikidata.org/entity/Q304868,vol-au-vent,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q304868,vol-au-vent,http://www.wikidata.org/entity/Q477248,pastry,,,,
http://www.wikidata.org/entity/Q304868,vol-au-vent,http://www.wikidata.org/entity/Q2957687,meat pastry,,,,
http://www.wikidata.org/entity/Q314500,Ragout fin,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q314500,Ragout fin,http://www.wikidata.org/entity/Q41415,soup,,,,
http://www.wikidata.org/entity/Q314500,Ragout fin,http://www.wikidata.org/entity/Q28100665,veal dish,,,,
http://www.wikidata.org/entity/Q317781,Pease pudding,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q317781,Pease pudding,http://www.wikidata.org/entity/Q9053,pudding,,,,
http://www.wikidata.org/entity/Q317872,Haddekuche,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q317872,Haddekuche,http://www.wikidata.org/entity/Q178600,gingerbread,,,,
http://www.wikidata.org/entity/Q321356,Ričet,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q328709,tempura,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q334891,joshpara,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q334891,joshpara,http://www.wikidata.org/entity/Q746549,dish,,,,
http://www.wikidata.org/entity/Q338205,Bienenstich,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q338205,Bienenstich,http://www.wikidata.org/entity/Q13276,cake,,,,
http://www.wikidata.org/entity/Q370637,lecsó,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q370637,lecsó,http://www.wikidata.org/entity/Q2920963,stew,,,,
http://www.wikidata.org/entity/Q379813,bean,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q379813,bean,http://www.wikidata.org/entity/Q11004,vegetable,,,,
http://www.wikidata.org/entity/Q379813,bean,http://www.wikidata.org/entity/Q40763,seed,,,,
http://www.wikidata.org/entity/Q380778,organic food,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q383389,tahini,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q383389,tahini,http://www.wikidata.org/entity/Q1472481,spread,,,,
http://www.wikidata.org/entity/Q383389,tahini,http://www.wikidata.org/entity/Q5726634,food paste,,,,
http://www.wikidata.org/entity/Q385078,Burgossan cheese,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q385078,Burgossan cheese,http://www.wikidata.org/entity/Q10943,cheese,,,,
http://www.wikidata.org/entity/Q385078,Burgossan cheese,http://www.wikidata.org/entity/Q3323634,fresh cheese,,,,
http://www.wikidata.org/entity/Q385078,Burgossan cheese,http://www.wikidata.org/entity/Q27038733,Spanish cheese,,,,
http://www.wikidata.org/entity/Q392935,Akara,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q394222,genetically modified food,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q394222,genetically modified food,http://www.wikidata.org/entity/Q182726,GMOS,,,,
http://www.wikidata.org/entity/Q413449,ajvar,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q413449,ajvar,http://www.wikidata.org/entity/Q178359,sauce,,,,
http://www.wikidata.org/entity/Q413449,ajvar,http://www.wikidata.org/entity/Q766777,relish,,,,
http://www.wikidata.org/entity/Q420646,pho,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q420646,pho,http://www.wikidata.org/entity/Q41415,soup,,,,
http://www.wikidata.org/entity/Q420646,pho,http://www.wikidata.org/entity/Q746549,dish,,,,
http://www.wikidata.org/entity/Q420646,pho,http://www.wikidata.org/entity/Q4939235,noodle soup,,,,
http://www.wikidata.org/entity/Q420646,pho,http://www.wikidata.org/entity/Q28100368,beef dish,,,,
http://www.wikidata.org/entity/Q423569,gastrique,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q425847,Roncal cheese,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q425847,Roncal cheese,http://www.wikidata.org/entity/Q10943,cheese,,,,
http://www.wikidata.org/entity/Q425847,Roncal cheese,http://www.wikidata.org/entity/Q1411808,sheep's-milk cheese,,,,
http://www.wikidata.org/entity/Q426103,Johnnycake,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q426103,Johnnycake,http://www.wikidata.org/entity/Q666242,flatbread,,,,
http://www.wikidata.org/entity/Q427115,Fritule,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q427115,Fritule,http://www.wikidata.org/entity/Q192783,doughnut,,,,
http://www.wikidata.org/entity/Q427226,omurice,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q427226,omurice,http://www.wikidata.org/entity/Q746549,dish,,,,
http://www.wikidata.org/entity/Q429232,Spritzkuchen,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q429232,Spritzkuchen,http://www.wikidata.org/entity/Q477248,pastry,,,,
http://www.wikidata.org/entity/Q429483,English muffin,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q429483,English muffin,http://www.wikidata.org/entity/Q21595102,yeast bread,,,,
http://www.wikidata.org/entity/Q431264,oyster cracker,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q431264,oyster cracker,http://www.wikidata.org/entity/Q856330,cracker,,,,
http://www.wikidata.org/entity/Q443259,ansjovis,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q453741,Leipziger Lerche,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q453741,Leipziger Lerche,http://www.wikidata.org/entity/Q477248,pastry,,,,
http://www.wikidata.org/entity/Q473202,Majorero,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q473202,Majorero,http://www.wikidata.org/entity/Q10943,cheese,,,,
http://www.wikidata.org/entity/Q473202,Majorero,http://www.wikidata.org/entity/Q198815,goat cheese,,,,
http://www.wikidata.org/entity/Q473202,Majorero,http://www.wikidata.org/entity/Q27038733,Spanish cheese,,,,
http://www.wikidata.org/entity/Q477248,pastry,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q480906,Absnicli,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q480906,Absnicli,http://www.wikidata.org/entity/Q1427887,meat product,,,,
http://www.wikidata.org/entity/Q484528,Gyeongju bread,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q484528,Gyeongju bread,http://www.wikidata.org/entity/Q477248,pastry,,,,
http://www.wikidata.org/entity/Q494268,blood,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q494268,blood,http://www.wikidata.org/entity/Q7873,blood,,,,
http://www.wikidata.org/entity/Q495618,dried shrimp,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q495618,dried shrimp,http://www.wikidata.org/entity/Q13163235,dried food,,,,
http://www.wikidata.org/entity/Q496999,hotteok,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q496999,hotteok,http://www.wikidata.org/entity/Q44541,pancake,,,,
http://www.wikidata.org/entity/Q502405,Amish Friendship Bread,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q507591,Drabbelkoek,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q508441,au jus,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q508441,au jus,http://www.wikidata.org/entity/Q178359,sauce,,,,
http://www.wikidata.org/entity/Q509835,Sushki,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q509835,Sushki,http://www.wikidata.org/entity/Q28134486,Baranki,,,,
http://www.wikidata.org/entity/Q515692,caldo chingon,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q515692,caldo chingon,http://www.wikidata.org/entity/Q41415,soup,,,,
http://www.wikidata.org/entity/Q1365347,Meat extract,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1365365,stimulant foodstuff,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1365365,stimulant foodstuff,http://www.wikidata.org/entity/Q211036,stimulant,,,,
http://www.wikidata.org/entity/Q1373750,Yakgwa,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1373750,Yakgwa,http://www.wikidata.org/entity/Q647500,Korean cuisine,,,,
http://www.wikidata.org/entity/Q1373750,Yakgwa,http://www.wikidata.org/entity/Q5159627,confection,,,,
http://www.wikidata.org/entity/Q1373885,clotted cream,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1373885,clotted cream,http://www.wikidata.org/entity/Q13228,cream,,,,
http://www.wikidata.org/entity/Q1398251,Fattoush,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1398251,Fattoush,http://www.wikidata.org/entity/Q9266,salad,,,,
http://www.wikidata.org/entity/Q1426070,Mlinci,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1426070,Mlinci,http://www.wikidata.org/entity/Q7802,bread,,,,
http://www.wikidata.org/entity/Q1427307,Flatkaka,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1427307,Flatkaka,http://www.wikidata.org/entity/Q666242,flatbread,,,,
http://www.wikidata.org/entity/Q1432535,chicken soup,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1432535,chicken soup,http://www.wikidata.org/entity/Q41415,soup,,,,
http://www.wikidata.org/entity/Q1432535,chicken soup,http://www.wikidata.org/entity/Q27994917,chicken dish,,,,
http://www.wikidata.org/entity/Q1435311,Folar,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1435311,Folar,http://www.wikidata.org/entity/Q7802,bread,,,,
http://www.wikidata.org/entity/Q1455040,chiburekki,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1455040,chiburekki,http://www.wikidata.org/entity/Q81799,fast food,,,,
http://www.wikidata.org/entity/Q1455040,chiburekki,http://www.wikidata.org/entity/Q3897491,stuffed pasta,,,,
http://www.wikidata.org/entity/Q1466464,Padrón peppers,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1466464,Padrón peppers,http://www.wikidata.org/entity/Q11004,vegetable,,,,
http://www.wikidata.org/entity/Q1466464,Padrón peppers,http://www.wikidata.org/entity/Q165199,chili pepper,,,,
http://www.wikidata.org/entity/Q1470834,fruit preparation,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1472481,spread,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1477592,churchkhela,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1494252,garri,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1496601,Gaz,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1496601,Gaz,http://www.wikidata.org/entity/Q477248,pastry,,,,
http://www.wikidata.org/entity/Q1497135,fried spider,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1497135,fried spider,http://www.wikidata.org/entity/Q2312129,delicacy,,,,
http://www.wikidata.org/entity/Q1499717,Gelling sugar,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1499717,Gelling sugar,http://www.wikidata.org/entity/Q11002,sugar,,,,
http://www.wikidata.org/entity/Q1501244,vegetable soup,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1501244,vegetable soup,http://www.wikidata.org/entity/Q41415,soup,,,,
http://www.wikidata.org/entity/Q1504300,Streusel,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1509400,Tharid,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1509400,Tharid,http://www.wikidata.org/entity/Q2920963,stew,,,,
http://www.wikidata.org/entity/Q1509725,mirepoix,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1513612,Harira,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1513612,Harira,http://www.wikidata.org/entity/Q41415,soup,,,,
http://www.wikidata.org/entity/Q1515205,Laufabrauð,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1515205,Laufabrauð,http://www.wikidata.org/entity/Q7802,bread,,,,
http://www.wikidata.org/entity/Q1518169,key lime pie,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1518169,key lime pie,http://www.wikidata.org/entity/Q13360264,pie,,,,
http://www.wikidata.org/entity/Q1518169,key lime pie,http://www.wikidata.org/entity/Q26791887,sweet pie,,,,
http://www.wikidata.org/entity/Q1519830,hamantash,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1519830,hamantash,http://www.wikidata.org/entity/Q13266,cookie,,,,
http://www.wikidata.org/entity/Q1522820,gibanica,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1522820,gibanica,http://www.wikidata.org/entity/Q13360264,pie,,,,
http://www.wikidata.org/entity/Q1522820,gibanica,http://www.wikidata.org/entity/Q28100194,egg dish,,,,
http://www.wikidata.org/entity/Q1537510,ruisreikäleipä,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1537510,ruisreikäleipä,http://www.wikidata.org/entity/Q7802,bread,,,,
http://www.wikidata.org/entity/Q1542102,Tepertős pogácsa,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1542102,Tepertős pogácsa,http://www.wikidata.org/entity/Q7802,bread,,,,
http://www.wikidata.org/entity/Q1542102,Tepertős pogácsa,http://www.wikidata.org/entity/Q1401891,viennoiserie,,,,
http://www.wikidata.org/entity/Q1554570,Gundel pancake,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1554570,Gundel pancake,http://www.wikidata.org/entity/Q44541,pancake,,,,
http://www.wikidata.org/entity/Q1555816,Piperade,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1555816,Piperade,http://www.wikidata.org/entity/Q41415,soup,,,,
http://www.wikidata.org/entity/Q1559248,Ribollita,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1559248,Ribollita,http://www.wikidata.org/entity/Q41415,soup,,,,
http://www.wikidata.org/entity/Q1568296,Scotchy McScotch Egg,http://www.wikidata.org/entity/Q2095,food,,,,
http://www.wikidata.org/entity/Q1568296,Scotchy McScotch Egg,http://www.wikidata.org/entity/Q746549,dish,,,,
http://www.wikidata.org/entity/Q1572563,ham and eggs,http://www.wikidata.org/entity/Q2095,food,,,,
