food,foodLabel,subclass_of,subclass_ofLabel,serving_temperature,serving_temperatureLabel,color,colorLabel
http://www.wikidata.org/entity/Q496600,Q496600,http://www.wikidata.org/entity/Q2574750,citrusfrukt,,,,
http://www.wikidata.org/entity/Q496600,Q496600,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q498862,Williamspäron,http://www.wikidata.org/entity/Q434,päronsläktet,,,,
http://www.wikidata.org/entity/Q498862,Williamspäron,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q622525,Tomatillo,http://www.wikidata.org/entity/Q13184,bär,,,,
http://www.wikidata.org/entity/Q622525,Tomatillo,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q655597,Q655597,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q875262,Satsuma,http://www.wikidata.org/entity/Q2574750,citrusfrukt,,,,
http://www.wikidata.org/entity/Q875262,Satsuma,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q961769,avokado,http://www.wikidata.org/entity/Q1470762,Q1470762,,,http://www.wikidata.org/entity/Q943,gul
http://www.wikidata.org/entity/Q961769,avokado,http://www.wikidata.org/entity/Q3314483,frukt,,,http://www.wikidata.org/entity/Q943,gul
http://www.wikidata.org/entity/Q961769,avokado,http://www.wikidata.org/entity/Q1470762,Q1470762,,,http://www.wikidata.org/entity/Q3133,grön
http://www.wikidata.org/entity/Q961769,avokado,http://www.wikidata.org/entity/Q3314483,frukt,,,http://www.wikidata.org/entity/Q3133,grön
http://www.wikidata.org/entity/Q1078150,Cocktailbär,http://www.wikidata.org/entity/Q2903446,Q2903446,,,,
http://www.wikidata.org/entity/Q1078150,Cocktailbär,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q1078150,Cocktailbär,http://www.wikidata.org/entity/Q3687258,Q3687258,,,,
